"","value","est","lambda","type"
"537",0.335240314452324,"BestWSCE","0.9","MAE"
"538",0.35642299783281,"BestWSCE","0.9","MAE"
"539",0.454136306048915,"BestWSCE","0.9","MAE"
"540",0.370728047172826,"BestWSCE","0.9","MAE"
"541",0.373087214481558,"BestWSCE","1","MAE"
"542",0.382691855737158,"BestWSCE","1","MAE"
"543",0.471232408652324,"BestWSCE","1","MAE"
"544",0.43685538387423,"BestWSCE","1","MAE"
"545",0.50487040426751,"BestWSCE","1","MAE"
"546",0.505095912248765,"BestWSCE","1","MAE"
"547",0.397418452529072,"BestWSCE","1","MAE"
"548",0.483583005565883,"BestWSCE","1","MAE"
"549",0.487599071157212,"BestWSCE","1","MAE"
